NombreR,NumContrib,Colaborador,Roles,Seudonimo,PaisOrigen,Titulo,NumFasciculo,Fecha,Traduccion,Traductor,Lengua,LenguaOriginal,Tipo,TipoIndice,Dedicatoria,ObrasResenadas,CantidadPaginas,Paginacion,Comentarios
Revista Literaria. Publicación Mensual,423,"Hidalgo Lara, Tomás",Creador,NA,Colombia,Actas patrióticas celebradas en Pasto en los años de 1811 y 1812,35,Marzo de 1893,No,NA,Español,NA,Prosa No ficción,Ensayo histórico,NA,NA,10/05/23,595-605,
Revista Literaria. Publicación Mensual,424,Anónimo,Creador,NA,NA,El tacto,35,Marzo de 1893,Sí,"Guzmán, César C.",Español,Inglés,Prosa No ficción,NA,NA,NA,03/02/23,606-609,
Revista Literaria. Publicación Mensual,425,"Laverde Amaya, Isidoro",Director,NA,Colombia,Movimiento periodístico de Colombia en 1893,35,Marzo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/08/23,609-612,
Revista Literaria. Publicación Mensual,426,"Porcar y Tió, Manuel",Creador,NA,España,Intereses americanos,35,Marzo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/05/23,613-615,
Revista Literaria. Publicación Mensual,427,"Carranza, Adolfo Pedro ",Creador,NA,Argentina,Remedios Escalada de San Martín,35,Marzo de 1893,No,NA,Español,NA,Prosa No ficción,Biografía,NA,NA,02/05/23,615-617,Tema mujer
Revista Literaria. Publicación Mensual,428,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,35,Marzo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7,619-624,"Tema mujer: publicación de libro de Clorinda Matto de Turner. Noticia de viaje de Baronesa de Wilson por el Sur, publicación de libros en Chile, Ecuador, Perú, Colombia. Se transcribe noticia sobre Rafael M. Merchán  publicada en El Heraldo de Madrid. Noticia de aparición de nuevos periódicos en Venezuela."
Revista Literaria. Publicación Mensual,429,Anónimo,Creador,NA,NA,Ecos del teatro de Bogotá. Compañía dramática de don Luis Amato,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,SD,Noticia de la visita a Bogotá de una compañía de tetaro Madrileña.
Revista Literaria. Publicación Mensual,430,"Samper, José María ",Creador,NA,Colombia,Loros célebres,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/03/23,625-629,
Revista Literaria. Publicación Mensual,431,"Laverde Amaya, Isidoro",Director,NA,Colombia,Los barrios de Bogotá,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/03/23,629-633,
Revista Literaria. Publicación Mensual,432,"Díaz Guerra, Alirio",Creador,NA,Colombia,Ricaurte,36,Abril de 1893,No,NA,Español,NA,Teatro,Monólogo dramático,NA,NA,5,633-638,
Revista Literaria. Publicación Mensual,433,"Jugo Ramírez, Diego",Creador,NA,Venezuela,A Leonor de González Torres,36,Abril de 1893,No,NA,Español,NA,Poesía,Poesía,NA,NA,0.5,638-639,
Revista Literaria. Publicación Mensual,434,Anónimo,Creador,NA,NA,Cuadro de los presidentes de Colombia,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/07/23,639-642,
Revista Literaria. Publicación Mensual,435,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bibliografía femenina,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,Bibliografía,NA,NA,09/08/23,642-651,
Revista Literaria. Publicación Mensual,436,"Rodríguez G., Sixto",Creador,NA,NA,Apoteósis,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.7,651-652,
Revista Literaria. Publicación Mensual,437,"Díaz, Leopoldo",Creador,NA,Argentina,La canción del oro,36,Abril de 1893,No,NA,Español,NA,Poesía,Poesía,Rubén Darío,NA,2,652-654,
Revista Literaria. Publicación Mensual,438,Anónimo,Creador,NA,NA,Una anécdota de García Gutiérrez,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,654-655,
Revista Literaria. Publicación Mensual,439,"García Mérou, Martín",Creador,NA,Argentina,Páginas sueltas. Recuerdos literarios,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,655-658,
Revista Literaria. Publicación Mensual,440,Anónimo,Creador,NA,NA,Páginas sueltas,36,Abril de 1893,Sí,SD,Español,Francés,Prosa No ficción,NA,NA,NA,01/03/23,658-660,
Revista Literaria. Publicación Mensual,441,Anónimo,Creador,NA,NA,Páginas sueltas,36,Abril de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,-660,
Revista Literaria. Publicación Mensual,442,"Ibáñez, Pedro María",Creador,NA,Colombia,Cantares del pueblo,36,Abril de 1893,No,NA,Español,NA,Poesía,Poesía,NA,NA,1,661,
Revista Literaria. Publicación Mensual,443,"Tolstói, Lev Nikoláievich",Creador,NA,Rusia,Los dos ancianos,37,Mayo de 1893,Sí,SD,Español,Ruso,Prosa Ficción,Cuento,NA,NA,25/04/23,01/01/26,
Revista Literaria. Publicación Mensual,444,"Mallarino, Julio D.",Creador,NA,Colombia,Una visita a M. de Boussingault,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/06/23,26-30,
Revista Literaria. Publicación Mensual,445,"Wadsworth Longfellow, Henry",Creador,Longfellow,Estados Unidos,Dos ángeles,37,Mayo de 1893,Sí,"Gómez, Ruperto S.",Español,Inglés,Poesía,NA,NA,NA,01/04/23,31-32,
Revista Literaria. Publicación Mensual,446,"Clavijo Durán, Antonio",Creador,NA,Colombia,Notas sobre los aborígenes del Departamento de Santander,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14,32-46,
Revista Literaria. Publicación Mensual,447,"Andrade Marín, Francisco",Creador,NA,Ecuador,Estado actual del periodismo en el Ecuador,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,46-48,Indica que fue tomado de El Republicano de Quito
Revista Literaria. Publicación Mensual,448,Anónimo,Creador,NA,NA,El sueño,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.7,48-49,
Revista Literaria. Publicación Mensual,449,Anónimo,Creador,NA,NA,El colegio de cardenales,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.5,49,
Revista Literaria. Publicación Mensual,450,Anónimo,Creador,NA,NA,La prensa en el Japón,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.6,49-50,
Revista Literaria. Publicación Mensual,451,Anónimo,Creador,NA,NA,"Periodismo ""fin de siecle""",37,Mayo de 1893,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,3,50-53,
Revista Literaria. Publicación Mensual,452,"Pérez de Guzmán y Gallo, Juan",Creador,NA,España,Biografías cortas de escritores españoles,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,Biografía,NA,NA,01/03/23,53-54,
Revista Literaria. Publicación Mensual,453,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,37,Mayo de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/03/23,54-56,
Revista Literaria. Publicación Mensual,454,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Galería dantesca. Recuerdos de Roma,38,Junio de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,57-62,
Revista Literaria. Publicación Mensual,455,"Fernández Avendaño, Enrique Wenceslao",Reseñista,NA,Colombia,Bibliografía poética,38,Junio de 1893,No,NA,Español,NA,Reseña,NA,NA,"Ecos perdidos. Versos por Antonio Gómez Restrepo. París, Durand, 1893.",6,63-68,
Revista Literaria. Publicación Mensual,456,"Wadsworth Longfellow, Henry",Creador,Longfellow,Estados Unidos,El reloj,38,Junio de 1893,Sí,"Manrique, Venancio G.",Español,Inglés,Poesía,NA,NA,NA,02/05/23,69-71,
Revista Literaria. Publicación Mensual,457,Anónimo,Creador,NA,NA,Una escritora colombiana. Doña Josefa Gordon de Jove,38,Junio de 1893,No,NA,Español,NA,Prosa No ficción,NA,"Laverde Amaya, Isidoro",NA,02/03/23,71-73,Tema mujer
Revista Literaria. Publicación Mensual,458,"Heine, Heinrich",Creador,NA,Alemania,Un sueño,38,Junio de 1893,Sí,"Vásquez G., Efraim",Español,Alemán,Poesía,NA,NA,NA,4,73-77,"Indica que es ""Inédita"" (debe serlo la traducción). Fechado en Santiago de Chile."
Revista Literaria. Publicación Mensual,459,"Laverde Amaya, Isidoro",Director,NA,Colombia,De las novelas colombianas,38,Junio de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,14/06/23,78-92,
Revista Literaria. Publicación Mensual,460,"Romero A., Ángel María",Creador,NA,Colombia,¿Quién?,38,Junio de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,01/05/23,93-94,
Revista Literaria. Publicación Mensual,461,"D'Hervilly, Ernest ",Creador,NA,Francia,En el jardín,38,Junio de 1893,Sí,"Llorente, Teodoro",Español,Francés,Poesía,NA,NA,NA,1,94-95,
Revista Literaria. Publicación Mensual,462,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,38,Junio de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,95-96,Reseñas de noticias leídas en peiódicos de otros países.
Revista Literaria. Publicación Mensual,463,"Gumucio, Adulfo de",Creador,NA,España,El cristo vengador,39,Julio de 1893,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,06/07/23,97-102,
Revista Literaria. Publicación Mensual,464,"Andrade Marín, Francisco",Creador,NA,Ecuador,Ecuador,39,Julio de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,102-105,
Revista Literaria. Publicación Mensual,465,"Francisco, Ricardo de",Creador,NA,Colombia,Juegos de niño,39,Julio de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,8,106-113,"Indica: ""A estilo de Campoamor"""
Revista Literaria. Publicación Mensual,466,"Carlyle, Thomas",Creador,NA,Escocia,El doctor Francia,39,Julio de 1893,Sí,"Drago, L. M.",Español,Inglés,Prosa No ficción,NA,NA,NA,19/07/23,114-133,Indica que fue tomado de Revista del Paraguay
Revista Literaria. Publicación Mensual,467,"Caro, Miguel Antonio",Creador,NA,Colombia,La gallina chasqueada,39,Julio de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,133-134,
Revista Literaria. Publicación Mensual,468,"Calcaño, José Antonio",Creador,NA,Colombia,A Ánimas,39,Julio de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,01/02/23,134-135,
Revista Literaria. Publicación Mensual,469,"Tejada, Temístocles",Creador,NA,Colombia,La primera muerte,39,Julio de 1893,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,03/07/23,135-139,
Revista Literaria. Publicación Mensual,470,"Villamartín, Isabel de",Creador,NA,España,Cantares,39,Julio de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,139,Tema mujer
Revista Literaria. Publicación Mensual,471,"Ibáñez, Pedro María",Creador,NA,Colombia,Cuadro sinóptico de los individuos que han alcanzado nombramiento de Arzobispo Bogotá desde la creación de la silla,39,Julio de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,140-141,
Revista Literaria. Publicación Mensual,472,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,39,Julio de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,142-144,"Reseña de noticias tomadas de otros periódicos, noticias de viajeros, publicación de libros en Colombia y en otros países."
Revista Literaria. Publicación Mensual,473,"Caicedo Rojas, José",Creador,NA,Colombia,Nuevos recuerdos de antaño,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/07/23,145-152,
Revista Literaria. Publicación Mensual,474,"Llanos, Luis de",Creador,NA,Colombia,Profesión de fe,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8,152-160,
Revista Literaria. Publicación Mensual,475,"Porras, José Ángel",Creador,NA,Colombia,A Cartagena,40,Agosto de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,01/07/23,161-162,
Revista Literaria. Publicación Mensual,476,"Zola, Émile",Creador,NA,Francia,Ce que je veux,40,Agosto de 1893,Sí,"Díaz, Leopoldo",Español,Francés,Poesía,NA,NA,NA,01/06/23,162-164,
Revista Literaria. Publicación Mensual,477,"Narváez, Roberto de",Creador,NA,Colombia,Mis dos faros,40,Agosto de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,164,
Revista Literaria. Publicación Mensual,478,"Fernández, Manuel M.",Creador,NA,Venezuela,Zorrilla,40,Agosto de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,164,
Revista Literaria. Publicación Mensual,479,"Millican, Albert",Creador,NA,Inglaterra,Bucaramanga,40,Agosto de 1893,Sí,"Martín, Guillermo E.",Español,Inglés,Prosa No ficción,NA,NA,NA,05/07/23,165-170,
Revista Literaria. Publicación Mensual,480,"Pérez de Guzmán y Gallo, Juan",Creador,NA,España,Biografías cortas de escritores españoles,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/03/23,170-173,
Revista Literaria. Publicación Mensual,481,"Sinués de Marco, María del Pilar",Creador,NA,España,La felicidad en la mujer,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/04/23,174-179,"Tema mujer: pese a que no indica la autoría, fue posible establecer que la autora es María del Pilar Sinués de Marco. Se indica erróneamente que el texto es una traducción del francés, además le falta el párrafo final. Ver el texto en: https://hemerotecadigital.bne.es/hd/es/viewer?id=136f70fd-5c3e-4025-9eab-a610ad7f54ed&page=3&search=%22la+felicidad+en+la+mujer%22 "
Revista Literaria. Publicación Mensual,482,Anónimo,Creador,NA,NA,Páginas sueltas,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,179-184,Se transcriben textos de otros periódicos. Uno escrito por Rafale Núñez y otro por Thomas Carlyle.
Revista Literaria. Publicación Mensual,483,Anónimo,Creador,NA,NA,El Excelentísimo señor don Luis M. Cordero,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/02/23,184-185,
Revista Literaria. Publicación Mensual,484,"Goenaga, Florentino",Creador,NA,Colombia,La virgen del pesebre,40,Agosto de 1893,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,04/06/23,185-189,
Revista Literaria. Publicación Mensual,485,Anónimo,Creador,NA,NA,La República del Perú,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,189-191,Indica que es tomado de El Diario de Buda Pesth
Revista Literaria. Publicación Mensual,486,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,40,Agosto de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/04/23,191-192,"Noticias, reseñas de artículos publicados en otros periódicos, información sobre publicación de libros."
Revista Literaria. Publicación Mensual,487,"Sacher-Masoch, Leopold von ",Creador,NA,Austria,El árbol del silencio,41,Septiembre de 1893,Sí,"Guzmán, Federico de",Español,Alemán,Prosa Ficción,Novela,NA,NA,58,193-250,
Revista Literaria. Publicación Mensual,488,"Caicedo Rojas, José",Creador,NA,Colombia,La casita de los novios. Contribución para el moderno Carnero,41,Septiembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/03/23,251-256,
Revista Literaria. Publicación Mensual,489,"Restrepo Tirado, Ernesto",Creador,NA,Colombia,Ideas astronómicas y cómputo del tiempo entre los aborígenes de Colombia,41,Septiembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/04/23,256-260,
Revista Literaria. Publicación Mensual,490,"Fernández Avendaño, Enrique Wenceslao",Creador,NA,Colombia,Ante la hostia,41,Septiembre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,260-261,Fechado en París
Revista Literaria. Publicación Mensual,491,"Cantó Vilaplana, Gonzalo",Creador,NA,España,Madrigal,41,Septiembre de 1893,No,NA,Español,NA,Poesía,Madrigal,NA,NA,0.3,261,
Revista Literaria. Publicación Mensual,492,"Echegaray, José",Creador,NA,España,NA,41,Septiembre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.2,261,
Revista Literaria. Publicación Mensual,493,"Balaguer i Cirera, Víctor",Creador,NA,España,Rimas,41,Septiembre de 1893,No,NA,Español,NA,Poesía,Rima,NA,NA,0.3,262,
Revista Literaria. Publicación Mensual,494,"Laverde Amaya, Isidoro",Director,NA,Colombia,Ecos y noticias,41,Septiembre de 1893,No,NA,Español,NA,Reseña,NA,NA,"Del infierno a Madrid, escrita por José María Gutiérrez de Alba",02/07/23,262-264,El autor de la obra reseñada residió en Bogotá y dejó amigos allí.
Revista Literaria. Publicación Mensual,495,"Legouvé, Ernest",Creador,NA,Francia,Beranguer,42,Octubre de 1893,Sí,"Laverde Amaya, Isidoro",Español,Francés,Prosa No ficción,NA,NA,NA,10/05/23,265-275,"Indica que fue tomado del libro ""Sesenta años de recuerdos"", ""Soixante ans de souvenirs"""
Revista Literaria. Publicación Mensual,496,"Restrepo, Vicente",Creador,NA,Colombia,Páginas de la vida del conquistador Jiménez de Quesada [continúa],42,Octubre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,08/07/23,275-284,
Revista Literaria. Publicación Mensual,497,"Vaca, Vicente",Creador,NA,NA,Contemplación,42,Octubre de 1893,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,01/05/23,284-285,
Revista Literaria. Publicación Mensual,498,"Tinseau, Léon de",Creador,NA,Francia,En busca de novio,42,Octubre de 1893,Sí,"Suárez Murillo, Carlos",Español,Francés,Prosa Ficción,NA,NA,NA,8,285-293,
Revista Literaria. Publicación Mensual,499,"Laverde Amaya, Isidoro",Director,NA,Colombia,Los parques de Bogotá,42,Octubre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,06/01/23,293-299,
Revista Literaria. Publicación Mensual,500,"Espinosa, Roberto",Creador,NA,NA,El ciego Bartimeo,42,Octubre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,1,299-300,
Revista Literaria. Publicación Mensual,501,"Arciniegas, Ismael Enrique",Creador,NA,Colombia,Ideal,42,Octubre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,300,
Revista Literaria. Publicación Mensual,502,"Rivas Frade, Federico",Creador,NA,Colombia,Rima,42,Octubre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.3,300,Indica que es tomado del libro Yedras
Revista Literaria. Publicación Mensual,503,"Romero A., Ángel María",Creador,NA,Colombia,La idea,42,Octubre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.4,301,Fechado en Buga
Revista Literaria. Publicación Mensual,504,"Restrepo Vélez, José Manuel",Creador,NA,Colombia,La presidencia del doctor Márquez [continúa],42,Octubre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11/06/23,301-312,
Revista Literaria. Publicación Mensual,505,"Restrepo, Vicente",Creador,NA,Colombia,Páginas de la vida del conquistador Jiménez de Quesada [finaliza],43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8,313-320,
Revista Literaria. Publicación Mensual,506,"Restrepo Vélez, José Manuel",Creador,NA,Colombia,La presidencia del doctor Márquez [continúa],43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10/07/23,321-331,
Revista Literaria. Publicación Mensual,507,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continúa],43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,19/03/23,331-350,
Revista Literaria. Publicación Mensual,508,"Guerra Azuola, Ramón",Creador,NA,Colombia,D. Ramón M. Lotero,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,351-355,
Revista Literaria. Publicación Mensual,509,"Longfellow, Henry Wadsworth",Creador,NA,Estados Unidos,Traducción de Longfellow,43.44,Noviembre de 1893,Sí,"Caro, Miguel Antonio",Español,Inglés,Poesía,NA,NA,NA,0.5,356,Título original. Song.
Revista Literaria. Publicación Mensual,510,"Calcaño, Julio",Creador,NA,Venezuela,Reverie,43.44,Noviembre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,356-357,
Revista Literaria. Publicación Mensual,511,"Rosas, Gabriel",Creador,NA,Colombia,Observaciones sobre el estudio de la lengua alemana,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,9,357-366,
Revista Literaria. Publicación Mensual,512,Anónimo,Creador,NA,NA,Don Pedro Antonio de Alarcón,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,03/04/23,366-369,
Revista Literaria. Publicación Mensual,513,"Préndez Murúa, Pedro Nolasco",Creador,NA,Chile,Páginas sueltas,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,05/03/23,369-74,
Revista Literaria. Publicación Mensual,514,"Calcaño, Julio",Creador,NA,Venezuela,A Napoleón,43.44,Noviembre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,375,
Revista Literaria. Publicación Mensual,515,"López Iriarte, E.",Creador,NA,NA,La cortina,43.44,Noviembre de 1893,No,NA,Español,NA,Poesía,NA,NA,NA,0.5,375,"Indica que es una imitación de Goethe. En varios periódicos españoles figura ""E. López Iriarte"" como traductor de obras en alemás (Heine, Goethe, entre otros)."
Revista Literaria. Publicación Mensual,516,Anónimo,Creador,NA,NA,Tyler el plomero. Anécdota histórica,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,Anécdota,NA,NA,05/05/23,-376,
Revista Literaria. Publicación Mensual,517,"Laverde Amaya, Isidoro",Director,NA,Colombia,Novelas de autores colombianos,43.44,Noviembre de 1893,No,NA,Español,NA,Reseña,NA,NA,"Jamás, de Ángel Cuervo",5,381-386,Se indica que el artículo había sido publicado en otro medio: El Correo nacional en marzo del mismo año.
Revista Literaria. Publicación Mensual,518,"Cordovez Moure, José María",Creador,NA,Colombia,Reminiscencias,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,386-391,
Revista Literaria. Publicación Mensual,519,"Laverde Amaya, Isidoro",Director,NA,Colombia,Noticias literarias,43.44,Noviembre de 1893,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/05/23,391-392,Informa sobre envío de contribuciones
Revista Literaria. Publicación Mensual,520,"Guerra Azuola, Ramón",Creador,NA,Colombia,El pesebre,45.46,Febrero de 1894,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,10,393-402,
Revista Literaria. Publicación Mensual,521,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continuación],45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,20/05/23,423-403,Indica que es tomado de Recuerdos íntimos de patria y familia
Revista Literaria. Publicación Mensual,522,"Rivas Groot, José María",Creador,NA,Colombia,La naturaleza,45.46,Febrero de 1894,No,NA,Español,NA,Poesía,NA,A mi padre,,2,423-425,Indica que es un fragmento
Revista Literaria. Publicación Mensual,523,"Martín Mateos, Nicomedes",Creador,NA,España,Páginas sueltas. La resurrección de Lázaro,45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,8,425-433,Indica que fue tomado de Revista de España (1871)
Revista Literaria. Publicación Mensual,524,Anónimo,Creador,NA,NA,Fray Luis de León,45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/05/23,433-440,
Revista Literaria. Publicación Mensual,525,"Abella Mendoza, Temístocles",Creador,NA,Colombia,Estudios biográficos de la historia de América [continúa en el número 48],45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,07/07/23,441-448,
Revista Literaria. Publicación Mensual,526,"Cervantes, Próspero",Creador,NA,NA,La Mesa. Páginas para un nuevo Diccionario geográfico de Colombia,45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/08/23,448-453,
Revista Literaria. Publicación Mensual,527,"Laverde Amaya, Isidoro",Director,NA,Colombia,Bogotá en febrero,45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,04/08/23,453-458,
Revista Literaria. Publicación Mensual,528,"Heine, Heinrich",Creador,NA,Alemania,Juegos infantiles,45.46,Febrero de 1894,Sí,"Sanz, Eulogio Florentino",,,Poesía,NA,NA,NA,0.3,458,
Revista Literaria. Publicación Mensual,529,"Fernández, Manuel M.",Creador,NA,Venezuela,Las pascuas,45.46,Febrero de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,01/03/23,458-459,Fechado en Caracas
Revista Literaria. Publicación Mensual,530,"Méndez y Mendoza, Eugenio",Creador,NA,Venezuela,Oración,45.46,Febrero de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,1,460,
Revista Literaria. Publicación Mensual,531,Anónimo,Creador,NA,NA,República mexicana,45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,01/08/23,461-462,
Revista Literaria. Publicación Mensual,532,"Laverde Amaya, Isidoro",Creador,NA,Colombia,Reseña bibliográfica,45.46,Febrero de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,02/02/23,462-464,Noticia de publicación de libros y otros materiales.
Revista Literaria. Publicación Mensual,533,"Frontaura, Carlos",Creador,NA,España,El juicio por jurados,47,Marzo de 1894,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,9,466-473,
Revista Literaria. Publicación Mensual,534,"Pereira Gamba, Próspero",Creador,NA,Colombia,Los conflictos de Bogotá en 1840 y 1841 [continuación],47,Marzo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10/03/23,474-484,
Revista Literaria. Publicación Mensual,535,"Rivas Groot, José María",Creador,NA,Colombia,El hombre,47,Marzo de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,02/05/23,484-486,
Revista Literaria. Publicación Mensual,536,"Rocha, Joaquín",Creador,NA,Colombia,Excursión por la comarca de Fusagasugá,47,Marzo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13/03/23,486-499,
Revista Literaria. Publicación Mensual,537,"González Torres, A.",Creador,NA,NA,En las Islas Canarias,47,Marzo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,500-504,
Revista Literaria. Publicación Mensual,538,"Hugo, Victor",Creador,NA,Francia,De Víctor Hugo [Oh ! n'insultez jamais une femme qui tombe !],47,Marzo de 1894,Sí,"Calcaño, Eduardo",Español,Francés,Poesía,NA,NA,NA,0.6,505,Título origunal: Oh ! n'insultez jamais une femme qui tombe !
Revista Literaria. Publicación Mensual,539,"Porras, José Ángel",Creador,NA,Colombia,Íntimo,47,Marzo de 1894,No,NA,Español,NA,Poesía,NA,NA,NA,1,505-506,
Revista Literaria. Publicación Mensual,540,"Alarcón, Pedro Antonio de",Creador,NA,España,Cuento moro,47,Marzo de 1894,No,NA,Español,NA,Poesía,Cuento,NA,NA,1,506-507,
Revista Literaria. Publicación Mensual,541,Anónimo,Creador,NA,NA,Estadística de España,47,Marzo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,0.6,507-508,Sobre España
Revista Literaria. Publicación Mensual,542,Anónimo,Creador,NA,NA,Ferrocarriles en México. Extensión de todas las líneas de explotación,47,Marzo de 1894,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,508-510,Sobre México
